time,open,high,low,close,MA,Smoothing Line,MA,Smoothing Line,Volume,Volume MA,Histogram,MACD,Signal,Plot,Plot,Plot
1651849860,32827,32864,32822,32849,32876.92307692308,32867.99230769222,32881.5,32894.599999999926,1025,1248.7,-12.558367546681602,18.449002451197885,31.007369997879486,18.449002451197885,31.007369997879486,-12.558367546681602
1651849920,32848,32899,32828,32891,32877.769230769234,32872.53846153837,32879,32890.14999999992,1009,1227.95,-10.02128558208728,18.480763020270388,28.502048602357668,18.480763020270388,28.502048602357668,-10.02128558208728
1651849980,32890,32920,32886,32915,32879.11538461538,32875.715384615294,32880.333333333336,32885.549999999916,1153,1222.45,-6.633983213443532,20.209569585553254,26.843552798996786,20.209569585553254,26.843552798996786,-6.633983213443532
1651850040,32915,32953,32905,32949,32883.730769230766,32878.47692307683,32885.333333333336,32882.73333333326,937,1194.9,-2.238050326626368,24.045989890713827,26.284040217340195,24.045989890713827,26.284040217340195,-2.238050326626368
1651850100,32950,32987,32934,32975,32888.269230769234,32881.16153846144,32894.083333333336,32884.04999999993,1032,1165.1,2.0541902215616084,28.851777994292206,26.797587772730598,28.851777994292206,26.797587772730598,2.0541902215616084
1651850160,32977,32983,32952,32968,32893.53846153846,32884.48461538452,32901.75,32888.09999999993,900,1129.1,3.945767257606164,31.729796844738303,27.78402958713214,31.729796844738303,27.78402958713214,3.945767257606164
1651850220,32967,33019,32964,33011,32901.11538461538,32889.15384615375,32914.083333333336,32895.116666666596,773,1104.2,7.415385308061229,37.053261222208675,29.637875914147447,37.053261222208675,29.637875914147447,7.415385308061229
1651850280,33010,33020,32954,32955,32907.153846153844,32894.76153846145,32917.666666666664,32902.58333333326,828,1075.45,5.357355902097069,36.33457079176878,30.977214889671714,36.33457079176878,30.977214889671714,5.357355902097069
1651850340,32956,32984,32949,32957,32911.53846153846,32900.323076922985,32924.166666666664,32910.34999999993,862,1058.35,3.6318034646116644,35.516969220436295,31.88516575582463,35.516969220436295,31.88516575582463,3.6318034646116644
1651850400,32956,32969,32933,32958,32913.769230769234,32905.42307692298,32928.5,32917.233333333264,819,1028.3,2.1330021813815137,34.551418482551526,32.41841630117001,34.551418482551526,32.41841630117001,2.1330021813815137
1651850460,32957,33002,32954,33001,32917.846153846156,32910.284615384524,32937.666666666664,32924.416666666606,899,1005.7,3.5303741055632045,36.831383933124016,33.30100982756081,36.831383933124016,33.30100982756081,3.5303741055632045
1651850520,33000,33061,33000,33043,32924.07692307692,32914.87692307683,32956,32932.79999999994,889,977.25,6.597894642119385,41.54837813021004,34.950483488090654,41.54837813021004,34.950483488090654,6.597894642119385
1651850580,33042,33044,33016,33035,32927.807692307695,32919.007692307605,32971.5,32943.56666666661,743,936.5,7.345506349994125,44.132366425583314,36.78686007558919,44.132366425583314,36.78686007558919,7.345506349994125
1651850640,33034,33047,33015,33020,32929.88461538462,32922.67692307684,32982.25,32955.18333333327,756,926.4,6.136387565523172,44.45734453249315,38.32095696696998,44.45734453249315,38.32095696696998,6.136387565523172
1651850700,33020,33026,33001,33015,32933.5,32926.623076922995,32990.583333333336,32967.59999999994,762,913.15,4.38840259093034,43.8064602056329,39.41805761470256,43.8064602056329,39.41805761470256,4.38840259093034
1651850760,33014,33018,32952,32959,32934.96153846154,32930.046153846066,32991.416666666664,32978.34999999993,792,903.35,-0.8704039231741376,38.33005271073489,39.20045663390903,38.33005271073489,39.20045663390903,-0.8704039231741376
1651850820,32958,32982,32951,32966,32937.53846153846,32932.73846153838,32990.666666666664,32985.28333333327,794,891.15,-4.031553387979372,34.16101489893481,38.19256828691418,34.16101489893481,38.19256828691418,-4.031553387979372
1651850880,32967,32984,32958,32973,32940.769230769234,32935.330769230684,32991.083333333336,32989.19999999994,764,884.95,-5.703030648480521,31.063779976313526,36.76681062479405,31.063779976313526,36.76681062479405,-5.703030648480521
1651850940,32973,32980,32945,32953,32943.96153846154,32938.146153846064,32986.25,32989.999999999935,813,880.45,-8.063267193716626,26.687726632648264,34.75099382636489,26.687726632648264,34.75099382636489,-8.063267193716626
1651851000,32958,32974,32927,32949,32946.769230769234,32940.799999999916,32985.75,32989.03333333327,1027,878.85,-9.69201677728283,22.63597285476135,32.32798963204418,22.63597285476135,32.32798963204418,-9.69201677728283
1651851060,32950,32960,32927,32942,32949.807692307695,32943.76923076915,32984.5,32987.649999999936,1119,883.55,-10.946265684701608,18.645157526167168,29.591423210868776,18.645157526167168,29.591423210868776,-10.946265684701608
1651851120,32943,32946,32898,32914,32949.88461538462,32946.23846153838,32980.833333333336,32985.68333333327,1107,888.45,-13.215257209800502,13.07235169861815,26.28760890841865,13.07235169861815,26.28760890841865,-13.215257209800502
1651851180,32913,32913,32841,32855,32948.96153846154,32947.87692307683,32968.666666666664,32981.19999999994,1040,882.8,-17.94955279774314,3.850667911239725,21.800220708982867,3.850667911239725,21.800220708982867,-17.94955279774314
1651851240,32856,32857,32832,32848,32946.730769230766,32948.43076923068,32952.416666666664,32974.43333333327,1090,890.45,-20.621444433463196,-3.976584832846129,16.644859600617067,-3.976584832846129,16.644859600617067,-20.621444433463196
1651851300,32848,32851,32808,32831,32944.42307692308,32947.96153846145,32935.416666666664,32964.366666666596,1038,890.75,-22.45177244772309,-11.419855959036795,11.031916488686296,-11.419855959036795,11.031916488686296,-22.45177244772309
1651851360,32830,32836,32805,32813,32944.03846153846,32946.80769230761,32918.166666666664,32951.09999999993,990,895.25,-23.671321401748255,-18.557235263499024,5.114086138249231,-18.557235263499024,5.114086138249231,-23.671321401748255
1651851420,32814,32822,32779,32788,32941.692307692305,32945.16923076914,32899.25,32934.78333333327,874,900.3,-24.83688701922444,-25.932022635781323,-1.0951356165568802,-25.932022635781323,-1.0951356165568802,-24.83688701922444
1651851480,32788,32804,32772,32778,32937.346153846156,32942.84615384607,32884.166666666664,32917.883333333266,872,902.5,-24.89364280475134,-32.212189122496056,-7.318546317744715,-32.212189122496056,-7.318546317744715,-24.89364280475134
1651851540,32778,32792,32733,32746,32930.846153846156,32939.66923076914,32865.833333333336,32900.5666666666,912,905,-25.59969379333085,-39.318163559408276,-13.718469766077428,-39.318163559408276,-13.718469766077428,-25.59969379333085
1651851600,32744,32765,32733,32762,32923.653846153844,32935.5153846153,32848.25,32883.133333333266,1032,915.65,-23.554103333043432,-43.16109893238172,-19.606995599338287,-43.16109893238172,-19.606995599338287,-23.554103333043432
1651851660,32761,32777,32742,32767,32915.653846153844,32929.838461538384,32832.75,32866.04999999993,1138,927.6,-20.53938028885655,-45.28122096040897,-24.741840671552424,-45.28122096040897,-24.741840671552424,-20.53938028885655
1651851720,32768,32794,32767,32783,32908.53846153846,32923.20769230761,32818.916666666664,32849.983333333264,832,924.75,-16.326452775508336,-45.14990664093784,-28.823453865429506,-45.14990664093784,-28.823453865429506,-16.326452775508336
1651851780,32784,32793,32763,32772,32899.346153846156,32915.6076923076,32804.75,32834.09999999993,761,925.65,-13.269228170450631,-45.4099890784928,-32.14076090804217,-45.4099890784928,-32.14076090804217,-13.269228170450631
1651851840,32773,32787,32758,32761,32891.88461538462,32907.8153846153,32792,32819.33333333326,730,924.35,-11.066397269156973,-45.97375749448838,-34.90736022533141,-45.97375749448838,-34.90736022533141,-11.066397269156973
1651851900,32760,32761,32726,32752,32884,32899.88461538453,32783.416666666664,32806.366666666596,1067,939.6,-9.36170193935589,-46.60948764952627,-37.24778571017038,-46.60948764952627,-37.24778571017038,-9.36170193935589
1651851960,32752,32775,32730,32736,32875.46153846154,32891.84615384607,32774.083333333336,32794.63333333326,931,946.55,-8.483977715676104,-47.852757854765514,-39.36878013908941,-47.852757854765514,-39.36878013908941,-8.483977715676104
1651852020,32736,32771,32729,32769,32866.53846153846,32883.446153846075,32768.916666666664,32784.63333333326,934,953.55,-5.024192485977508,-45.64902074656129,-40.62482826058378,-45.64902074656129,-40.62482826058378,-5.024192485977508
1651852080,32770,32774,32743,32763,32855.769230769234,32874.730769230686,32764.75,32776.63333333326,800,955.35,-2.604826837240452,-43.88086180713435,-41.2760349698939,-43.88086180713435,-41.2760349698939,-2.604826837240452
1651852140,32764,32774,32753,32767,32845.46153846154,32865.44615384607,32763,32770.83333333326,822,955.8,-0.32028960523956584,-41.67639697644336,-41.35610737120379,-41.67639697644336,-41.35610737120379,-0.32028960523956584
1651852200,32765,32798,32745,32767,32835.730769230766,32855.79230769222,32762.083333333332,32766.5666666666,900,949.45,1.505439920018624,-39.47430747118051,-40.97974739119913,-39.47430747118051,-40.97974739119913,1.505439920018624
1651852260,32766,32819,32763,32813,32827.96153846154,32846.29230769222,32767.666666666668,32765.28333333326,1045,945.75,5.880071238191633,-33.629658343459596,-39.50972958165123,-33.629658343459596,-39.50972958165123,5.880071238191633
1651852320,32813,32819,32787,32787,32821.346153846156,32837.25384615377,32769.75,32765.45,906,935.7,7.0147057506655415,-30.7413473933193,-37.75605314398484,-30.7413473933193,-37.75605314398484,7.0147057506655415
1651852380,32786,32788,32720,32729,32812.230769230766,32828.54615384607,32766.583333333332,32765.81666666667,1210,944.2,4.000940442955425,-32.75487759029056,-36.75581803324599,-32.75487759029056,-36.75581803324599,4.000940442955425
1651852440,32729,32739,32714,32720,32802.5,32819.95384615377,32761.333333333332,32765.483333333337,898,934.6,1.662971627733171,-34.67710349857953,-36.3400751263127,-34.67710349857953,-36.3400751263127,1.662971627733171
1651852500,32721,32738,32716,32737,32794.192307692305,32811.64615384607,32758.416666666668,32764.75,981,931.75,1.5266081607974797,-34.43181492531585,-35.95842308611333,-34.43181492531585,-35.95842308611333,1.5266081607974797
1651852560,32737,32755,32727,32735,32785.96153846154,32803.24615384608,32756.25,32762.466666666667,845,924.5,1.56130161091464,-34.006796072470024,-35.568097683384664,-34.006796072470024,-35.568097683384664,1.56130161091464
1651852620,32734,32752,32723,32741,32778.230769230766,32794.623076922995,32755.333333333332,32759.583333333336,724,917,2.2083743230891173,-32.80762977952327,-35.016004102612385,-32.80762977952327,-35.016004102612385,2.2083743230891173
1651852680,32741,32745,32681,32682,32769.307692307695,32786.038461538374,32750.833333333332,32756.433333333338,577,902.25,-0.9478276077902166,-36.20078861235015,-35.252961004559936,-36.20078861235015,-35.252961004559936,-0.9478276077902166
1651852740,32682,32718,32681,32712,32763.80769230769,32778.299999999916,32746.083333333332,32753.38333333334,517,882.5,-0.6404627120503932,-36.05353939462293,-35.41307668257254,-36.05353939462293,-35.41307668257254,-0.6404627120503932
1651852800,32711,32720,32690,32697,32758,32771.06153846146,32740.583333333332,32749.81666666667,614,861.6,-1.0486489332836655,-36.72388784917712,-35.67523891589345,-36.72388784917712,-35.67523891589345,-1.0486489332836655
1651852860,32698,32758,32690,32735,32754.30769230769,32764.730769230686,32737.916666666668,32746.150000000005,777,843.55,1.5007953294870902,-33.79924475403459,-35.30004008352168,-33.79924475403459,-35.30004008352168,1.5007953294870902
1651852920,32733,32769,32716,32761,32752.30769230769,32759.546153846073,32737.416666666668,32742.56666666667,987,851.3,5.0011464178467335,-29.04860706121326,-34.049753479059994,-29.04860706121326,-34.049753479059994,5.0011464178467335
1651852980,32762,32818,32759,32809,32753.115384615383,32756.30769230761,32737.083333333332,32739.81666666667,1116,869.05,10.306603273927447,-21.166499386650685,-31.47310266057813,-21.166499386650685,-31.47310266057813,10.306603273927447
1651853040,32809,32824,32794,32822,32754.80769230769,32754.50769230762,32740,32738.600000000006,1069,886,14.208235571965211,-13.71280819562162,-27.92104376758683,-13.71280819562162,-27.92104376758683,14.208235571965211
1651853100,32823,32845,32817,32841,32758.46153846154,32754.599999999926,32749.333333333332,32740.350000000006,1014,883.35,17.37597036142276,-6.201080815808382,-23.57705117723114,-6.201080815808382,-23.57705117723114,17.37597036142276
1651853160,32840,32900,32837,32892,32763.46153846154,32756.430769230694,32763.666666666668,32745.5,895,881.55,21.92021640928249,3.82321933437197,-18.09699707491052,3.82321933437197,-18.09699707491052,21.92021640928249
1651853220,32893,32941,32890,32913,32769.07692307692,32759.78461538461,32778.333333333336,32753.68333333333,953,882.5,25.124525637881288,13.308659972441092,-11.815865665440196,13.308659972441092,-11.815865665440196,25.124525637881288
1651853280,32914,32926,32893,32903,32773.692307692305,32763.9,32792.333333333336,32764.733333333337,807,882.85,25.285401787980444,19.79088656953536,-5.494515218445084,19.79088656953536,-5.494515218445084,25.285401787980444
1651853340,32904,32917,32846,32858,32777,32768.338461538464,32802.083333333336,32777.15,780,880.75,21.239030872937697,21.05427337272704,-0.18475750021065895,21.05427337272704,-0.18475750021065895,21.239030872937697
1651853400,32858,32862,32829,32855,32780.61538461538,32772.76923076923,32816.5,32790.583333333336,844,877.95,17.399690287839945,21.564855359589274,4.165165071749327,21.564855359589274,4.165165071749327,17.399690287839945
1651853460,32854,32855,32779,32800,32782.46153846154,32776.56923076922,32823.833333333336,32802.61666666667,980,874.7,10.533200948101262,17.331666256875906,6.798465308774643,17.331666256875906,6.798465308774643,10.533200948101262
1651853520,32799,32801,32765,32767,32783.653846153844,32779.484615384616,32829.666666666664,32812.88333333334,905,874.65,3.5092874404818035,11.185074609376898,7.675787168895094,11.185074609376898,7.675787168895094,3.5092874404818035
1651853580,32766,32766,32712,32724,32781.92307692308,32781.13076923077,32828.75,32820.166666666664,924,860.35,-3.891266347326731,2.8117042347366805,6.702970582063411,2.8117042347366805,6.702970582063411,-3.891266347326731
1651853640,32724,32736,32711,32730,32780.653846153844,32781.86153846154,32826.166666666664,32824.98333333333,900,860.45,-8.004007197447342,-3.302038414745766,4.7019687827015755,-3.302038414745766,4.7019687827015755,-8.004007197447342
1651853700,32729,32730,32699,32709,32778.42307692308,32781.42307692308,32817.833333333336,32825.24999999999,788,850.8,-11.54524809402366,-9.729591334828001,1.8156567591956598,-9.729591334828001,1.8156567591956598,-11.54524809402366
1651853760,32711,32712,32701,32701,32776,32780.13076923076,32808,32822.08333333333,57,811.4,-13.68670260668857,-15.292721499165054,-1.6060188924764836,-15.053405259845022,-1.558155644612477,-13.495249615232545
